owner_id,age,gender,city_district,quarter,primary_breed,is_hybrid,secondary_breed,is_secondary_hybrid,breed_type,dog_yob,dog_gender,dog_color,dog_dob
122315,41-50,m,2,23,Golden Retriever,NA,NA,NA,I,2014,w,golden,2014-01-10
122356,31-40,w,9,92,Yorkshire Terrier,NA,NA,NA,K,2014,w,black/tan,2014-05-10
122367,21-30,w,9,92,Vorstehhund,NA,Boxer,NA,I,2014,w,hellbraun,2014-06-10
122376,41-50,m,4,42,English Cocker Spaniel,NA,NA,NA,K,2014,w,rot,2014-10-10
122378,61-70,w,2,21,Portugiesischer Wasserhund,NA,NA,NA,I,2014,m,braun,2014-11-10
122389,41-50,m,2,21,American Cocker Spaniel,NA,Zwergpudel,NA,K,2014,m,apricot,2014-09-10
122409,41-50,m,2,24,Finnischer Lapphund,NA,NA,NA,I,2014,w,schwarz/beige,2014-02-10
122416,41-50,w,11,115,Französische Bulldogge,NA,NA,NA,K,2014,w,braun,2014-12-10
122417,51-60,w,4,44,Malteser,Mischling,NA,NA,K,2014,m,weiss/beige,2014-07-10
122450,51-60,w,3,34,Malteser,NA,NA,NA,K,2014,m,weiss,2014-01-10
122481,21-30,w,12,122,Mops,NA,NA,NA,K,2014,m,beige,2014-06-10
122512,41-50,w,2,24,Irish Terrier,NA,NA,NA,I,2014,w,rot,2014-11-10
122512,41-50,w,2,24,Irish Terrier,NA,NA,NA,I,2014,w,rot/beige,2014-08-10
122513,31-40,w,7,73,Chihuahua,NA,NA,NA,K,2014,m,rot/braun,2014-03-10
122521,31-40,w,9,92,Shar Pei,NA,NA,NA,I,2014,m,braun,2014-02-10
122561,21-30,w,10,101,American Bulldog,NA,NA,NA,I,2014,w,braun,2014-01-10
